identity_line_item_id,identity_time_interval,bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,product_product_name,product_region,product_instance_type,product_instance_type_family,product_operating_system,product_vcpu,product_memory,resource_tags
lid-00002252,2025-12-02T00:00:00Z/2025-12-03T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1a,0.1644913353,0.0100000000,USD,$0.0100 per Requests for Topic in eu-central-1,Usage,0.1562667685,0.0095000000,Publish,AmazonSNS,arn:aws:sns:eu-central-1:111222333444:Topic-7648,111222333444,Production,16.4491335274,2025-12-03T00:00:00Z,2025-12-02T00:00:00Z,EUC1-DeliveryAttempts-SMTP:Topic,0.1891650356,0.0115000000,OnDemand,Requests,Amazon Simple Notification Service,eu-central-1,Topic,,,,,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00001190,2025-11-02T00:00:00Z/2025-11-03T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,0.9767720041,0.0750000000,USD,$0.0750 per GB for DeliveryStream in ap-southeast-1,Usage,0.9279334039,0.0712500000,PutRecord,AmazonKinesisFirehose,arn:aws:kinesisfirehose:ap-southeast-1:555666777888:DeliveryStream-2843,555666777888,Staging,13.0236267216,2025-11-03T00:00:00Z,2025-11-02T00:00:00Z,APS1-DataIngested:DeliveryStream,1.1232878047,0.0862500000,OnDemand,GB,Amazon Kinesis Data Firehose,ap-southeast-1,DeliveryStream,,,,,{}
lid-00001678,2025-11-16T00:00:00Z/2025-11-17T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1b,2.8862177145,0.1908333333,USD,$0.1908 per Hrs for cache.r5.large in us-east-1,Usage,2.7419068288,0.1812916667,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:us-east-1:555666777888:cache-r5-large-2250,555666777888,Staging,15.1242849670,2025-11-17T00:00:00Z,2025-11-16T00:00:00Z,USE1-NodeUsage:cache.r5.large,3.3191503717,0.2194583333,OnDemand,Hrs,Amazon ElastiCache,us-east-1,cache.r5.large,Memory optimized,,2,13.07 GiB,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00000349,2025-10-10T00:00:00Z/2025-10-11T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2a,8.1411430617,0.3000000000,USD,$0.3000 per Hrs for Cluster in us-west-2,Usage,7.7340859086,0.2850000000,CreateCluster,AmazonEKS,arn:aws:eks:us-west-2:999000111222:Cluster-8429,999000111222,Data Platform,27.1371435389,2025-10-11T00:00:00Z,2025-10-10T00:00:00Z,USW2-AmazonEKS-Hours:perCluster:Cluster,9.3623145209,0.3450000000,OnDemand,Hrs,Amazon Elastic Kubernetes Service,us-west-2,Cluster,,,,,{}
lid-00002531,2025-12-11T00:00:00Z/2025-12-12T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,4.5412551643,0.1700000000,USD,$0.1700 per Hrs for c5.xlarge in ap-southeast-1,Usage,4.3141924061,0.1615000000,RunInstances,AmazonEC2,arn:aws:ec2:ap-southeast-1:111222333444:c5-xlarge-7504,111222333444,Production,26.7132656722,2025-12-12T00:00:00Z,2025-12-11T00:00:00Z,APS1-BoxUsage:c5.xlarge,5.2224434389,0.1955000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,ap-southeast-1,c5.xlarge,Compute optimized,Linux,4,8 GiB,"{""Environment"": ""production"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00000671,2025-10-19T00:00:00Z/2025-10-20T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1b,3.7710948320,0.3000000000,USD,$0.3000 per Hrs for Cluster in us-east-1,Usage,3.5825400904,0.2850000000,CreateCluster,AmazonEKS,arn:aws:eks:us-east-1:999000111222:Cluster-1718,999000111222,Data Platform,12.5703161066,2025-10-20T00:00:00Z,2025-10-19T00:00:00Z,USE1-AmazonEKS-Hours:perCluster:Cluster,4.3367590568,0.3450000000,OnDemand,Hrs,Amazon Elastic Kubernetes Service,us-east-1,Cluster,,,,,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00001395,2025-11-08T00:00:00Z/2025-11-09T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,2.6014540817,0.1600000000,USD,$0.1600 per Hrs for cache.m5.large in ap-southeast-1,Usage,2.4713813777,0.1520000000,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:ap-southeast-1:999000111222:cache-m5-large-5476,999000111222,Data Platform,16.2590880109,2025-11-09T00:00:00Z,2025-11-08T00:00:00Z,APS1-NodeUsage:cache.m5.large,2.9916721940,0.1840000000,OnDemand,Hrs,Amazon ElastiCache,ap-southeast-1,cache.m5.large,General purpose,,2,6.38 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00000959,2025-10-27T00:00:00Z/2025-10-28T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,5.4048402419,0.3000000000,USD,$0.3000 per Hrs for Cluster in ap-southeast-1,Usage,5.1345982298,0.2850000000,CreateCluster,AmazonEKS,arn:aws:eks:ap-southeast-1:999000111222:Cluster-5738,999000111222,Data Platform,18.0161341397,2025-10-28T00:00:00Z,2025-10-27T00:00:00Z,APS1-AmazonEKS-Hours:perCluster:Cluster,6.2155662782,0.3450000000,OnDemand,Hrs,Amazon Elastic Kubernetes Service,ap-southeast-1,Cluster,,,,,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00000070,2025-10-03T00:00:00Z/2025-10-04T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1a,4.1573800075,0.1920000000,USD,$0.1920 per Hrs for m5.xlarge in eu-west-1,Usage,3.9495110071,0.1824000000,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:999000111222:m5-xlarge-7888,999000111222,Data Platform,21.6530208723,2025-10-04T00:00:00Z,2025-10-03T00:00:00Z,EUW1-BoxUsage:m5.xlarge,4.7809870086,0.2208000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,m5.xlarge,General purpose,Linux,4,16 GiB,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
lid-00000934,2025-10-26T00:00:00Z/2025-10-27T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1c,0.1273475670,0.0100000000,USD,$0.0100 per Requests for Topic in eu-central-1,Usage,0.1209801887,0.0095000000,Publish,AmazonSNS,arn:aws:sns:eu-central-1:111222333444:Topic-3605,111222333444,Production,12.7347567046,2025-10-27T00:00:00Z,2025-10-26T00:00:00Z,EUC1-DeliveryAttempts-SMTP:Topic,0.1464497021,0.0115000000,OnDemand,Requests,Amazon Simple Notification Service,eu-central-1,Topic,,,,,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00001965,2025-11-24T00:00:00Z/2025-11-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,5.6675550315,0.1908333333,USD,$0.1908 per Hrs for cache.r5.large in ap-southeast-1,Usage,5.3841772799,0.1812916667,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:ap-southeast-1:999000111222:cache-r5-large-4575,999000111222,Data Platform,29.6989783309,2025-11-25T00:00:00Z,2025-11-24T00:00:00Z,APS1-NodeUsage:cache.r5.large,6.5176882862,0.2194583333,OnDemand,Hrs,Amazon ElastiCache,ap-southeast-1,cache.r5.large,Memory optimized,,2,13.07 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00001394,2025-11-08T00:00:00Z/2025-11-09T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,4.6698130811,0.1600000000,USD,$0.1600 per Hrs for cache.m5.large in ap-southeast-1,Usage,4.4363224270,0.1520000000,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:ap-southeast-1:111222333444:cache-m5-large-3034,111222333444,Production,29.1863317566,2025-11-09T00:00:00Z,2025-11-08T00:00:00Z,APS1-NodeUsage:cache.m5.large,5.3702850432,0.1840000000,OnDemand,Hrs,Amazon ElastiCache,ap-southeast-1,cache.m5.large,General purpose,,2,6.38 GiB,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
lid-00000198,2025-10-06T00:00:00Z/2025-10-07T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,3.7478117882,0.1740000000,USD,$0.1740 per Hrs for db.m5.large in eu-west-1,Usage,3.5604211988,0.1653000000,CreateDBInstance,AmazonRDS,arn:aws:rds:eu-west-1:999000111222:db-m5-large-3500,999000111222,Data Platform,21.5391482080,2025-10-07T00:00:00Z,2025-10-06T00:00:00Z,EUW1-InstanceUsage:db.m5.large,4.3099835564,0.2001000000,OnDemand,Hrs,Amazon Relational Database Service,eu-west-1,db.m5.large,General purpose,,2,8 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00002184,2025-12-01T00:00:00Z/2025-12-02T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2b,6.5760793289,0.3840000000,USD,$0.3840 per Hrs for m5.2xlarge in us-west-2,Usage,6.2472753625,0.3648000000,RunInstances,AmazonEC2,arn:aws:ec2:us-west-2:555666777888:m5-2xlarge-2262,555666777888,Staging,17.1252065857,2025-12-02T00:00:00Z,2025-12-01T00:00:00Z,USW2-BoxUsage:m5.2xlarge,7.5624912283,0.4416000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-west-2,m5.2xlarge,General purpose,Linux,8,32 GiB,{}
lid-00000152,2025-10-05T00:00:00Z/2025-10-06T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1c,1.8234196638,0.1260000000,USD,$0.1260 per Hrs for r5.large in us-east-1,Usage,1.7322486807,0.1197000000,RunInstances,AmazonEC2,arn:aws:ec2:us-east-1:555666777888:r5-large-8486,555666777888,Staging,14.4715846337,2025-10-06T00:00:00Z,2025-10-05T00:00:00Z,USE1-BoxUsage:r5.large,2.0969326134,0.1449000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-east-1,r5.large,Memory optimized,Linux,2,16 GiB,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00003039,2025-12-24T00:00:00Z/2025-12-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1a,14.8957504458,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in eu-west-1,Usage,14.1509629235,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:eu-west-1:111222333444:ml-g4dn-xlarge-6527,111222333444,Production,22.4983014914,2025-12-25T00:00:00Z,2025-12-24T00:00:00Z,EUW1-Notebook:ml.g4dn.xlarge,17.1301130127,0.7613958333,OnDemand,Hrs,Amazon SageMaker,eu-west-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00000216,2025-10-06T00:00:00Z/2025-10-07T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1c,17.6432751287,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in eu-west-1,Usage,16.7611113722,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:eu-west-1:111222333444:ml-g4dn-xlarge-1693,111222333444,Production,26.6481185077,2025-10-07T00:00:00Z,2025-10-06T00:00:00Z,EUW1-Notebook:ml.g4dn.xlarge,20.2897663980,0.7613958333,OnDemand,Hrs,Amazon SageMaker,eu-west-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00001399,2025-11-08T00:00:00Z/2025-11-09T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1a,10.9338039965,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in us-east-1,Usage,10.3871137967,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:us-east-1:555666777888:ml-g4dn-xlarge-4276,555666777888,Staging,16.5142414045,2025-11-09T00:00:00Z,2025-11-08T00:00:00Z,USE1-Notebook:ml.g4dn.xlarge,12.5738745960,0.7613958333,OnDemand,Hrs,Amazon SageMaker,us-east-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00002733,2025-12-16T00:00:00Z/2025-12-17T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,,0.4447254781,0.0208333333,USD,$0.0208 per GB-Mo for Standard in eu-west-1,Usage,0.4224892042,0.0197916667,PutObject,AmazonS3,arn:aws:s3:eu-west-1:111222333444:Standard-2664,111222333444,Production,21.3468229488,2025-12-17T00:00:00Z,2025-12-16T00:00:00Z,EUW1-TimedStorage-ByteHrs:Standard,0.5114342998,0.0239583333,OnDemand,GB-Mo,Amazon Simple Storage Service,eu-west-1,Standard,,,,,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00001762,2025-11-19T00:00:00Z/2025-11-20T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1c,15.1121955010,0.6800000000,USD,$0.6800 per Hrs for c5.4xlarge in us-east-1,Usage,14.3565857259,0.6460000000,RunInstances,AmazonEC2,arn:aws:ec2:us-east-1:111222333444:c5-4xlarge-2753,111222333444,Production,22.2238169132,2025-11-20T00:00:00Z,2025-11-19T00:00:00Z,USE1-BoxUsage:c5.4xlarge,17.3790248261,0.7820000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-east-1,c5.4xlarge,Compute optimized,Linux,16,32 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00001541,2025-11-12T00:00:00Z/2025-11-13T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1b,0.8052767360,0.0333333333,USD,$0.0333 per Lambda-GB-Second for Function in us-east-1,Usage,0.7650128992,0.0316666667,Invoke,AWSLambda,arn:aws:lambda:us-east-1:555666777888:Function-5059,555666777888,Staging,24.1583020795,2025-11-13T00:00:00Z,2025-11-12T00:00:00Z,USE1-Lambda-GB-Second:Function,0.9260682464,0.0383333333,OnDemand,Lambda-GB-Second,AWS Lambda,us-east-1,Function,,,,512 MB,{}
lid-00001053,2025-10-30T00:00:00Z/2025-10-31T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2a,1.1331665723,0.0416666667,USD,$0.0417 per Hrs for t3.medium in us-west-2,Usage,1.0765082437,0.0395833333,RunInstances,AmazonEC2,arn:aws:ec2:us-west-2:111222333444:t3-medium-8223,111222333444,Production,27.1959977346,2025-10-31T00:00:00Z,2025-10-30T00:00:00Z,USW2-BoxUsage:t3.medium,1.3031415581,0.0479166667,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-west-2,t3.medium,General purpose,Linux,2,4 GiB,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00002474,2025-12-09T00:00:00Z/2025-12-10T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,,0.5066295904,0.0208333333,USD,$0.0208 per GB-Mo for Standard in eu-west-1,Usage,0.4812981108,0.0197916667,PutObject,AmazonS3,arn:aws:s3:eu-west-1:111222333444:Standard-3136,111222333444,Production,24.3182203373,2025-12-10T00:00:00Z,2025-12-09T00:00:00Z,EUW1-TimedStorage-ByteHrs:Standard,0.5826240289,0.0239583333,OnDemand,GB-Mo,Amazon Simple Storage Service,eu-west-1,Standard,,,,,{}
lid-00002617,2025-12-13T00:00:00Z/2025-12-14T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1c,0.7146342735,0.0416666667,USD,$0.0417 per Hrs for t3.medium in ap-southeast-1,Usage,0.6789025598,0.0395833333,RunInstances,AmazonEC2,arn:aws:ec2:ap-southeast-1:999000111222:t3-medium-6407,999000111222,Data Platform,17.1512225631,2025-12-14T00:00:00Z,2025-12-13T00:00:00Z,APS1-BoxUsage:t3.medium,0.8218294145,0.0479166667,OnDemand,Hrs,Amazon Elastic Compute Cloud,ap-southeast-1,t3.medium,General purpose,Linux,2,4 GiB,{}
lid-00000860,2025-10-24T00:00:00Z/2025-10-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1a,1.5205162747,0.0750000000,USD,$0.0750 per GB for DeliveryStream in eu-west-1,Usage,1.4444904609,0.0712500000,PutRecord,AmazonKinesisFirehose,arn:aws:kinesisfirehose:eu-west-1:555666777888:DeliveryStream-7262,555666777888,Staging,20.2735503291,2025-10-25T00:00:00Z,2025-10-24T00:00:00Z,EUW1-DataIngested:DeliveryStream,1.7485937159,0.0862500000,OnDemand,GB,Amazon Kinesis Data Firehose,eu-west-1,DeliveryStream,,,,,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
lid-00003070,2025-12-25T00:00:00Z/2025-12-26T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2b,5.2327283524,0.1908333333,USD,$0.1908 per Hrs for cache.r5.large in us-west-2,Usage,4.9710919348,0.1812916667,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:us-west-2:555666777888:cache-r5-large-3053,555666777888,Staging,27.4204105803,2025-12-26T00:00:00Z,2025-12-25T00:00:00Z,USW2-NodeUsage:cache.r5.large,6.0176376053,0.2194583333,OnDemand,Hrs,Amazon ElastiCache,us-west-2,cache.r5.large,Memory optimized,,2,13.07 GiB,{}
lid-00001272,2025-11-05T00:00:00Z/2025-11-06T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2a,10.2687558744,0.3840000000,USD,$0.3840 per Hrs for m5.2xlarge in us-west-2,Usage,9.7553180807,0.3648000000,RunInstances,AmazonEC2,arn:aws:ec2:us-west-2:999000111222:m5-2xlarge-3004,999000111222,Data Platform,26.7415517564,2025-11-06T00:00:00Z,2025-11-05T00:00:00Z,USW2-BoxUsage:m5.2xlarge,11.8090692556,0.4416000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-west-2,m5.2xlarge,General purpose,Linux,8,32 GiB,{}
lid-00000268,2025-10-08T00:00:00Z/2025-10-09T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1a,4.2193540860,0.1740000000,USD,$0.1740 per Hrs for db.m5.large in us-east-1,Usage,4.0083863817,0.1653000000,CreateDBInstance,AmazonRDS,arn:aws:rds:us-east-1:999000111222:db-m5-large-8055,999000111222,Data Platform,24.2491614139,2025-10-09T00:00:00Z,2025-10-08T00:00:00Z,USE1-InstanceUsage:db.m5.large,4.8522571989,0.2001000000,OnDemand,Hrs,Amazon Relational Database Service,us-east-1,db.m5.large,General purpose,,2,8 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00002566,2025-12-11T00:00:00Z/2025-12-12T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1b,17.7071420838,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in eu-central-1,Usage,16.8217849796,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:eu-central-1:111222333444:ml-g4dn-xlarge-7651,111222333444,Production,26.7445821278,2025-12-12T00:00:00Z,2025-12-11T00:00:00Z,EUC1-Notebook:ml.g4dn.xlarge,20.3632133963,0.7613958333,OnDemand,Hrs,Amazon SageMaker,eu-central-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,{}
lid-00002478,2025-12-09T00:00:00Z/2025-12-10T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,,2.9766193406,0.1041666667,USD,$0.1042 per GB for Distribution in us-east-1,Usage,2.8277883735,0.0989583333,GET,AmazonCloudFront,arn:aws:cloudfront:us-east-1:555666777888:Distribution-6775,555666777888,Staging,28.5755456695,2025-12-10T00:00:00Z,2025-12-09T00:00:00Z,USE1-DataTransfer-Out-Bytes:Distribution,3.4231122417,0.1197916667,OnDemand,GB,Amazon CloudFront,us-east-1,Distribution,,,,,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00001552,2025-11-12T00:00:00Z/2025-11-13T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2b,28.5604613326,1.0920000000,USD,$1.0920 per Hrs for ra3.xlplus in us-west-2,Usage,27.1324382660,1.0374000000,CreateCluster,AmazonRedshift,arn:aws:redshift:us-west-2:555666777888:ra3-xlplus-6476,555666777888,Staging,26.1542686196,2025-11-13T00:00:00Z,2025-11-12T00:00:00Z,USW2-Node:ra3.xlplus,32.8445305325,1.2558000000,OnDemand,Hrs,Amazon Redshift,us-west-2,ra3.xlplus,RA3,,4,32 GiB,{}
lid-00002870,2025-12-20T00:00:00Z/2025-12-21T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,2.2081193576,0.0832083333,USD,$0.0832 per Hrs for t3.large in eu-west-1,Usage,2.0977133898,0.0790479167,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:111222333444:t3-large-6916,111222333444,Production,26.5372381490,2025-12-21T00:00:00Z,2025-12-20T00:00:00Z,EUW1-BoxUsage:t3.large,2.5393372613,0.0956895833,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,t3.large,General purpose,Windows,2,8 GiB,"{""Environment"": ""production"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00001963,2025-11-24T00:00:00Z/2025-11-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,1.5451503355,0.0500000000,USD,$0.0500 per ReadRequestUnits for PayPerRequest in ap-southeast-1,Usage,1.4678928188,0.0475000000,GetItem,AmazonDynamoDB,arn:aws:dynamodb:ap-southeast-1:555666777888:PayPerRequest-3551,555666777888,Staging,30.9030067109,2025-11-25T00:00:00Z,2025-11-24T00:00:00Z,APS1-PayPerRequestThroughput:PayPerRequest,1.7769228859,0.0575000000,OnDemand,ReadRequestUnits,Amazon DynamoDB,ap-southeast-1,PayPerRequest,,,,,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
